zip_code_prefix;city;state;geom;geog;latitude_avg;longitude_avg
6038;osasco;SP;;;-23.563429288970184;-46.776834047629656
87660;paranacity;PR;;;-22.93825452398184;-52.15652385610892
57312;arapiraca;AL;;;-9.739777078090574;-36.65015637115834
93340;novo hamburgo;RS;;;-29.68912359715008;-51.1470983181276
29760;alto rio novo;ES;;;-19.05726560399876;-41.01760299031785
64051;teresina;PI;;;-5.0747762756875145;-42.78074446561059
2249;sao paulo;SP;;;-23.49108295475793;-46.59518841465175
70655;brasilia;DF;;;-15.793045641539404;-47.9390598071763
17067;bauru;SP;;;-22.3167492489756;-49.10450731626177
38749;sao benedito;MG;;;-18.83627174300017;-46.826280839875885
79090;campo grande;MS;;;-20.487978355271423;-54.65295544474596
45210;jequie;BA;;;-13.86935073199993;-40.082145509999975
83605;campo largo;PR;;;-25.446647385196982;-49.55563586004068
1201;sao paulo;SP;;;-23.53435725950717;-46.64935629739165
7042;guarulhos;SP;;;-23.48143747960067;-46.55022234540366
99360;barros cassal;RS;;;-29.090197963486236;-52.58561342642389
64215;parnaiba;PI;;;-2.920469920183138;-41.75504882825015
18590;bofete;SP;;;-23.108459384738463;-48.256121730784905
64890;canto do buriti;PI;;;-8.1098305527142;-42.948917733871056
33170;santa luzia;MG;;;-19.788485987347126;-43.90285938620266
58765;pianco;PB;;;-7.199286668366219;-37.927816932309874
41640;salvador;BA;;;-12.9350011688768;-38.37343053154256
72280;brasilia;DF;;;;
72593;brasilia;DF;;;-15.994300119721528;-47.99461968838564
2370;sao paulo;SP;;;-23.463434818483467;-46.62240014446876
89550;rio das antas;SC;;;-26.893142597404623;-51.07486197547425
31255;belo horizonte;MG;;;-19.878513898894187;-43.95694702879617
3669;sao paulo;SP;;;-23.53270178351319;-46.4896742164868
6194;osasco;SP;;;-23.52517861143172;-46.80307405995724
68639;goianesia do para;PA;;;-3.849239181030849;-49.09894181913245
45994;teixeira de freitas;BA;;;-17.530789975548146;-39.76235742240667
58340;sape;PB;;;-7.094054066530962;-35.227660806664296
13375;mombuca;SP;;;-22.9294881423121;-47.56826980444118
96210;rio grande;RS;;;-32.204285231363016;-52.17945779216544
69074;manaus;AM;;;-3.136141734727276;-60.00318206109086
84603;uniao da vitoria;PR;;;-26.230102829828525;-51.07053443036406
5208;sao paulo;SP;;;-23.412325473772285;-46.7524116777656
76310;rianapolis;GO;;;-15.31060234443309;-49.57693257807515
95240;ipe;RS;;;-28.81655038417184;-51.28458123987485
29822;vila nelita;ES;;;-18.47786752562176;-41.01366692789184
85508;pato branco;PR;;;-26.2653833907898;-52.68840357269141
2352;sao paulo;SP;;;-23.454506021928545;-46.594345572999
5609;sao paulo;SP;;;-23.581488112890288;-46.70849486306929
94430;viamao;RS;;;-30.093155400501757;-51.020694288459616
13474;americana;SP;;;-22.699283751601328;-47.3060578924634
34700;sabara;MG;;;-19.879165651244893;-43.89606843771793
8594;itaquaquecetuba;SP;;;-23.488273827850463;-46.30412425547188
7077;guarulhos;SP;;;-23.43410150291419;-46.55347243450285
35800;ferros;MG;;;-19.219574999999946;-42.94692349999997
73006;brasilia;DF;;;-15.644609999999991;-47.79756225
63024;juazeiro do norte;CE;;;-7.231786643248408;-39.3503237747785
57925;barra de santo antonio;AL;;;-9.403298910346338;-35.51051351041828
45790;potiragua;BA;;;-15.595297494309218;-39.87073777476225
29704;colatina;ES;;;-19.518376694714757;-40.65577574630294
26263;nova iguacu;RJ;;;-22.75300833813893;-43.47546571399929
41350;salvador;BA;;;-12.920419271457344;-38.41573418163546
3812;sao paulo;SP;;;-23.49332598071718;-46.46865857616647
35543;sao francisco de paula;MG;;;-20.70646928534441;-44.98813492280711
25745;petropolis;RJ;;;-22.395149404456674;-43.12626088058814
95485;osvaldo kroeff;RS;;;-28.976685770130608;-50.06326295388895
79097;campo grande;MS;;;-20.537006512609043;-54.66821294226445
87357;rio verde;PR;;;-24.474612953774336;-52.87775898122082
7173;guarulhos;SP;;;-23.43130297446477;-46.42849312822438
6340;carapicuiba;SP;;;-23.56573882697004;-46.82322005984521
13385;nova odessa;SP;;;-22.78706404421539;-47.29741233595029
2227;sao paulo;SP;;;-23.483253583126537;-46.569258712187626
38910;iguatama;MG;;;-20.17293158455772;-45.70282296820706
3225;sao paulo;SP;;;-23.584152991949924;-46.556715300305854
65081;sao luis;MA;;;-2.565507949521447;-44.31822897166168
9615;sao bernardo do campo;SP;;;-23.66495996808814;-46.55527363364872
38525;estrela do sul;MG;;;-18.74007429094933;-47.69198565023277
41390;salvador;BA;;;-12.911321475827211;-38.43768574507242
66090;belem;PA;;;-1.453384061122527;-48.46810551089191
23936;angra dos reis;RJ;;;-23.01496402171552;-44.53016913262758
77019;palmas;TO;;;-10.260959155343103;-48.32509614763806
37131;alfenas;MG;;;-21.433970489834017;-45.9441186135498
89707;concordia;SC;;;-27.241979680744656;-52.041865129068654
56520;buique;PE;;;-8.621022745328284;-37.15715277958751
77730;pequizeiro;TO;;;-8.593846520509429;-48.93535448656135
5878;sao paulo;SP;;;-23.690357821541895;-46.787174842633725
99255;montauri;RS;;;-28.654018045290577;-52.07844975383709
5443;sao paulo;SP;;;-23.54865425728548;-46.69468554149115
89068;blumenau;SC;;;-26.830589062903368;-49.09048870318102
9973;diadema;SP;;;-23.71449719796794;-46.613184490902064
77555;fatima;TO;;;-10.752871499999998;-48.9019095
50751;recife;PE;;;-8.063535009451277;-34.91839938834342
25555;sao joao de meriti;RJ;;;-22.775863110175877;-43.362487148492974
45428;morro de sao paulo;BA;;;-23.481338930059437;-46.592285238963605
2436;sao paulo;SP;;;-23.479295395233372;-46.63675926810551
4664;sao paulo;SP;;;-23.657108877604;-46.68292916319465
98338;novo barreiro;RS;;;-27.918713999999945;-53.11694149999997
39338;campo azul;MG;;;-16.502734203654224;-44.811692642936606
65025;sao luis;MA;;;-2.5360433844930297;-44.28431732067596
45993;teixeira de freitas;BA;;;-17.533425408961115;-39.75252812164088
97200;restinga seca;RS;;;-29.824091321961134;-53.374222670809885
78061;cuiaba;MT;;;-15.603537057313078;-56.065889764350246
5419;sao paulo;SP;;;-23.564602718016022;-46.69092556287144
27512;resende;RJ;;;-22.47865219900167;-44.43790025477532
1442;sao paulo;SP;;;-23.56370226740048;-46.67529085698279
52160;recife;PE;;;-7.995469587949266;-34.90948086677471
96407;bage;RS;;;-31.31213884246524;-54.11482657142898
65705;lago verde;MA;;;-4.039649185775518;-44.93597022402852
71938;brasilia;DF;;;-15.7902334052167;-47.854227996537546
94510;viamao;RS;;;-30.06286829641035;-51.08511797543464
33938;ribeirao das neves;MG;;;-19.836179245628717;-44.03855327601138
26250;nova iguacu;RJ;;;-22.769625085536315;-43.4390274563049
55024;caruaru;PE;;;-8.286415962259753;-35.95832378711987
6885;itapecerica da serra;SP;;;-23.702796689441573;-46.877468146497456
75096;anapolis;GO;;;-16.331438999999946;-48.92872849999996
4775;sao paulo;SP;;;-23.681597584511525;-46.70296154954124
15745;paranapua;SP;;;-20.10263070684429;-50.59122042582398
2971;sao paulo;SP;;;-23.484810467943905;-46.71073145184375
54450;jaboatao dos guararapes;PE;;;-8.198545117404331;-34.91841835152051
17940;santa mercedes;SP;;;-21.34795563945422;-51.75103152529844
2031;sao paulo;SP;;;-23.51506899745697;-46.6253165150725
27276;volta redonda;RJ;;;-22.50011607799065;-44.13895279141904
1026;sao paulo;SP;;;-23.539494799586286;-46.63284391414975
2920;sao paulo;SP;;;-23.49068897668647;-46.72063688412487
4315;sao paulo;SP;;;-23.63708703191186;-46.629297581597314
78630;campinapolis;MT;;;-14.539574111807996;-52.79620927747966
63040;juazeiro do norte;CE;;;-7.231992664186285;-39.32579297404892
96450;dom pedrito;RS;;;-30.984444720827145;-54.67665486381027
49680;nossa senhora da gloria;SE;;;-10.20693096161882;-37.43347921190535
7430;aruja;SP;;;;
15110;guapiacu;SP;;;-20.788349306054016;-49.22697732034519
75610;joviania;GO;;;-17.806073102087684;-49.63023897191318
5870;sao paulo;SP;;;-23.678278009435065;-46.77417885290551
69082;manaus;AM;;;-3.0752864999999936;-59.96258325
86812;apucarana;PR;;;-23.55023223662737;-51.428201098298814
2968;sao paulo;SP;;;-23.476825130734543;-46.70526423521269
72261;brasilia;DF;;;-15.78841993661679;-48.138518796249855
72510;brasilia;DF;;;-16.02358803561571;-48.01891409312747
93490;novo hamburgo;RS;;;-29.756924954434872;-51.05065245881262
18725;holambra ii;SP;;;-23.427981000000003;-48.86913150000001
47530;oliveira dos brejinhos;BA;;;-12.3180640260578;-42.89061273778806
5131;sao paulo;SP;;;-23.4970923985516;-46.74571311073922
26580;mesquita;RJ;;;-22.78426171578167;-43.419863955041855
4544;sao paulo;SP;;;-23.591593089647404;-46.67692509977497
86187;cambe;PR;;;-23.302115769634728;-51.22426284693288
54515;cabo de santo agostinho;PE;;;-8.282110347769608;-35.02210031017358
79045;campo grande;MS;;;-20.4624914792492;-54.5469971348116
33930;ribeirao das neves;MG;;;-19.757171999999947;-44.161131499999954
85770;realeza;PR;;;-25.77211109455507;-53.5370316790837
55120;riacho das almas;PE;;;-8.136108249653915;-35.85336588633218
3064;sao paulo;SP;;;-23.530940192076763;-46.55746126879801
54070;jaboatao dos guararapes;PE;;;-8.108559006655804;-35.023336681149225
5266;sao paulo;SP;;;-23.44665078212821;-46.80201476894223
95150;nova petropolis;RS;;;-29.374490431468143;-51.10997893571979
95985;nova alvorada;RS;;;-28.67905894959756;-52.16636619316479
89654;agua doce;SC;;;-26.997249162083232;-51.55546382143922
74633;goiania;GO;;;-16.666038279230186;-49.239858150415046
3279;sao paulo;SP;;;-23.58547197890817;-46.54426644087946
76934;seringueiras;RO;;;-11.772941696494254;-63.031605204339016
85750;planalto;PR;;;-25.72142571455116;-53.76755071703437
35064;governador valadares;MG;;;-18.84322525208539;-41.936897682375545
95480;cambara do sul;RS;;;-29.054918999999945;-50.15315149999997
84016;ponta grossa;PR;;;-25.062796694472123;-50.13504688484768
12512;guaratingueta;SP;;;-22.78804378557332;-45.20983189935114
62140;massape;CE;;;-3.5232775204926474;-40.34169124244631
72314;brasilia;DF;;;-15.878069472585103;-48.066225890340405
89815;chapeco;SC;;;-27.11723325404561;-52.62386390586773
83405;colombo;PR;;;-25.374464853535592;-49.19726615035309
97572;santana do livramento;RS;;;-30.86642170643905;-55.54323871280383
38421;uberlandia;MG;;;-18.911490522147997;-48.26493287854661
35995;sao domingos do prata;MG;;;-19.87136871271049;-42.96085917381833
48730;conceicao do coite;BA;;;-11.562045316983504;-39.29494232788801
3416;sao paulo;SP;;;-23.5595404069971;-46.55031816083575
65010;sao luis;MA;;;-2.527899485429045;-44.30716251832185
58417;campina grande;PB;;;-7.251604711350923;-35.914640138640394
24474;sao goncalo;RJ;;;-22.794047405935157;-43.02299329564242
37524;natercia;MG;;;-22.11864422788984;-45.51476897465526
74932;aparecida de goiania;GO;;;-16.763626098244618;-49.32687766529706
91220;porto alegre;RS;;;-30.01890821065843;-51.13541895461369
49072;aracaju;SE;;;-10.89597143104038;-37.07026082653354
9831;sao bernardo do campo;SP;;;-23.7911076994057;-46.54055014389185
44030;feira de santana;BA;;;-12.220335209273449;-38.99636584554789
85610;renascenca;PR;;;-26.15726166145906;-52.97089842353846
89814;chapeco;SC;;;-27.115420499999995;-52.61644125
7436;aruja;SP;;;-23.41411051406001;-46.30289372746567
42711;lauro de freitas;BA;;;-12.867804672619783;-38.31983025892861
40020;salvador;BA;;;-12.973857914795992;-38.511608290870775
97210;formigueiro;RS;;;-29.99299089671848;-53.50094477200624
9634;sao bernardo do campo;SP;;;-23.651048713024363;-46.568892783773
17650;herculandia;SP;;;-22.000494367341503;-50.39171238695954
2139;sao paulo;SP;;;-23.494134939494487;-46.57343969969415
62184;carire;CE;;;-3.9486618546281056;-40.47467717731404
35763;inhauma;MG;;;-19.494465689404763;-44.38749419445466
4702;sao paulo;SP;;;-23.63570361948181;-46.69536425007211
5058;sao paulo;SP;;;-23.532968210658424;-46.708292802527545
12704;cruzeiro;SP;;;-22.580286008516183;-44.98166493312763
2512;sao paulo;SP;;;-23.512629226758584;-46.66287840966009
40040;salvador;BA;;;-12.979853212953032;-38.51357427720748
38446;araguari;MG;;;-18.661271127499028;-48.18276806455944
9430;ribeirao pires;SP;;;-23.699208583126545;-46.396572601159946
48051;alagoinhas;BA;;;-12.158469906248785;-38.42335910130202
83810;areia branca dos assis;PR;;;39.05762941700437;-9.400036925109038
5529;sao paulo;SP;;;-23.593620614490145;-46.751742114634375
1320;sao paulo;SP;;;-23.557337937272795;-46.63877749362335
89480;major vieira;SC;;;-26.362510597340695;-50.32483412294074
55410;sao benedito do sul;PE;;;-8.805091499999998;-35.88034499999999
49052;aracaju;SE;;;-10.922973517889163;-37.05775250291418
88107;sao jose;SC;;;-27.57584828418084;-48.67614001749309
25571;sao joao de meriti;RJ;;;-22.762488844505626;-43.34977891551892
17240;bocaina;SP;;;-22.147358741536745;-48.52670850380465
35537;passa tempo;MG;;;-20.65039822877635;-44.489004161792096
84263;telemaco borba;PR;;;-24.32205007279478;-50.61360481210749
3061;sao paulo;SP;;;-23.540986006376645;-46.584929692480806
47450;gentio do ouro;BA;;;-11.430435845112113;-42.50579957941182
4605;sao paulo;SP;;;-23.61974408381903;-46.67587258673322
99250;serafina correa;RS;;;-28.707950159505703;-51.93015348071435
36144;conceicao da ibitipoca;MG;;;-12.231409949440009;-38.93476380306833
3270;sao paulo;SP;;;-23.602162547319526;-46.52124572898028
74715;goiania;GO;;;-16.727571;-49.32842849999999
66821;belem;PA;;;-1.441582080877661;-48.48747047125413
83403;colombo;PR;;;-25.33422592758873;-49.21121894452015
75702;catalao;GO;;;-18.16628482755122;-47.94631404440119
81770;curitiba;PR;;;-25.5347523805182;-49.236641559813016
65725;pedreiras;MA;;;-4.566386009645874;-44.5952317146412
4122;sao paulo;SP;;;-23.603187216486816;-46.62096322009347
36190;merces;MG;;;-21.2042779195492;-43.34023344613493
2225;sao paulo;SP;;;-23.480339500692484;-46.57586314071786
78056;cuiaba;MT;;;-15.651047026828214;-55.99859364632474
3656;sao paulo;SP;;;-23.52514485909317;-46.51026190022561
46200;condeuba;BA;;;-14.899195186524665;-41.96798995146055
63570;antonina do norte;CE;;;-6.774548977235152;-39.98777406829451
97090;santa maria;RS;;;-29.659794696648746;-53.79247096356932
6443;barueri;SP;;;-23.545812876609087;-46.86502869248949
75080;anapolis;GO;;;-16.319442054336207;-48.94986118063003
76901;ji-parana;RO;;;-10.876925413248346;-61.97547627716036
73081;brasilia;DF;;;;
68514;morada nova;PA;;;-5.367055329732242;-49.12499133553474
3471;sao paulo;SP;;;-23.56625832001269;-46.51841724632121
35193;bugre;MG;;;-19.43122405832373;-42.25829965262412
3436;sao paulo;SP;;;-23.558009280598995;-46.53416848251484
64868;baixa grande do ribeiro;PI;;;-7.864803509952608;-45.21117488286422
30525;belo horizonte;MG;;;-19.934072905909183;-44.01298733458364
99600;nonoai;RS;;;-27.373467553496027;-52.77324382923828
77710;pedro afonso;TO;;;-8.981900947401401;-48.16575984368416
2737;sao paulo;SP;;;-23.48783178573488;-46.6888785663339
75802;jatai;GO;;;-17.910308573693655;-51.74371723934143
45270;nova canaa;BA;;;-14.79234843401335;-40.143077871178384
74550;goiania;GO;;;-16.64535074864296;-49.290287092233314
6707;cotia;SP;;;-23.592204997718003;-46.86812372373
2112;sao paulo;SP;;;-23.512668178041054;-46.58665534166385
58195;frei martinho;PB;;;-6.401974578815285;-36.45218500662023
4612;sao paulo;SP;;;-23.619341609395654;-46.66361063396486
98955;novo machado;RS;;;-27.504946607683166;-54.49098696611747
59900;pau dos ferros;RN;;;-6.101156413122767;-38.20456609038299
3251;sao paulo;SP;;;-23.61160288894966;-46.5370489000797
32407;ibirite;MG;;;-20.003604122714183;-44.11655370372964
45416;presidente tancredo neves;BA;;;-13.456558874119256;-39.424414014420016
7788;cajamar;SP;;;-23.35094146725932;-46.82862290518524
46740;boninal;BA;;;-12.705754721441645;-41.830122157825066
26515;nilopolis;RJ;;;-22.819200221972213;-43.4265001718308
87155;doutor camargo;PR;;;-23.55708483168905;-52.21991416196163
92010;canoas;RS;;;-29.91685197169481;-51.17985034021047
70277;brasilia;DF;;;-15.826930527783656;-47.90779623296296
37560;pouso alegre;MG;;;-22.27986002891305;-45.92042249099473
76808;porto velho;RO;;;-8.79184526961672;-63.87399855890545
3412;sao paulo;SP;;;-23.55571827200066;-46.55136190313922
50920;recife;PE;;;-8.08804223130899;-34.95199202827505
73092;brasilia;DF;;;-15.666497999999994;-47.81994750000001
8582;itaquaquecetuba;SP;;;-23.4510891824327;-46.36456457184101
2614;sao paulo;SP;;;-23.4717225298344;-46.65764092339433
37578;bueno brandao;MG;;;-22.437232815352555;-46.35049222767168
12500;guaratingueta;SP;;;-22.814082;-45.19125422318798
1140;sao paulo;SP;;;-23.517930174303164;-46.66742959008009
6429;barueri;SP;;;-23.491791912543025;-46.94733309700014
29380;muniz freire;ES;;;-20.462560161062456;-41.41300627669933
61940;maranguape;CE;;;-3.893825280264256;-38.68706076812864
2279;sao paulo;SP;;;-23.46048082737028;-46.57585219747245
3654;sao paulo;SP;;;-23.525103133365025;-46.51764616148771
73980;damianopolis;GO;;;-14.562437251782914;-46.17054561638045
41260;salvador;BA;;;-12.929117521784312;-38.4145250342778
4949;sao paulo;SP;;;-23.72079664946044;-46.76943335997462
49040;aracaju;SE;;;-10.95393255400312;-37.07816779733126
65051;sao luis;MA;;;-2.533518372625515;-44.21358811154458
63630;pedra branca;CE;;;-5.454198345311539;-39.71339242921965
26413;japeri;RJ;;;-22.68671686350717;-43.62203166550435
5205;sao paulo;SP;;;-23.41144744688329;-46.76513942041796
5893;sao paulo;SP;;;-23.658173099178697;-46.79023746675085
11530;cubatao;SP;;;-23.92854091965792;-46.40341593813704
47760;tabocas do brejo velho;BA;;;-12.707793865926392;-44.00576843452338
47700;santana;BA;;;-12.981217696833912;-44.04652544386415
17055;bauru;SP;;;-22.343278450951072;-49.110246161213695
21665;rio de janeiro;RJ;;;-22.828048072162275;-43.37464654010617
26470;japeri;RJ;;;-22.68743704369536;-43.58586780704452
45770;maiquinique;BA;;;-15.61872434164873;-40.2628444086397
57890;ibateguara;AL;;;-8.968542296317459;-35.92475097475106
37012;varginha;MG;;;-21.56718998136768;-45.448664661851694
71710;brasilia;DF;;;-15.875505402861275;-47.979364692634334
87270;engenheiro beltrao;PR;;;-23.79880831580239;-52.25403419932261
85914;toledo;PR;;;-24.74411170696674;-53.75236661963192
38744;patrocinio;MG;;;-18.936470946272134;-46.98795947060204
6351;carapicuiba;SP;;;-23.57327904802065;-46.8627318839254
5440;sao paulo;SP;;;-23.5464903075192;-46.69229742991519
4905;sao paulo;SP;;;-23.675905499567303;-46.75188111226845
37530;brazopolis;MG;;;-22.47419267218489;-45.61875698265198
3156;sao paulo;SP;;;-23.58136699134433;-46.56438226771108
48070;alagoinhas;BA;;;-12.129450609759331;-38.4441820751171
5460;sao paulo;SP;;;-23.54812439845289;-46.71369280353188
17507;marilia;SP;;;-22.19452752178432;-49.96433249999998
24472;sao goncalo;RJ;;;-22.78942960928453;-43.04317332596335
13306;itu;SP;;;-23.29267167805407;-47.29641066902304
58620;varzea;PB;;;-6.770696090363477;-36.98940546893924
70645;brasilia;DF;;;-15.782105504364816;-47.93233498642118
70333;brasilia;DF;;;;
5318;sao paulo;SP;;;-23.536707055513848;-46.72863616097295
3725;sao paulo;SP;;;-23.50123246128435;-46.51905848362164
5850;sao paulo;SP;;;-23.655848186508187;-46.753966419239376
29720;governador lindenberg;ES;;;-19.25531282743042;-40.45774848543095
7094;guarulhos;SP;;;-23.45088569608748;-46.54498377407813
38036;uberaba;MG;;;-19.766692424923534;-47.90721823688614
25911;mage;RJ;;;-22.54808152462201;-43.04561606704369
36784;dona euzebia;MG;;;-21.317290003656574;-42.81267737610195
29015;vitoria;ES;;;-20.31842513543773;-40.33596290951585
2187;sao paulo;SP;;;-23.515125715794323;-46.56489950138496
31340;belo horizonte;MG;;;-19.85284231244068;-43.98751965994399
5879;sao paulo;SP;;;-23.68640097530149;-46.79388410713256
11436;guaruja;SP;;;-23.973247329789416;-46.249369403053485
12086;taubate;SP;;;-23.047083359540483;-45.516382361664576
3012;sao paulo;SP;;;-23.540667757429706;-46.6155573687172
79785;angelica;MS;;;-22.15998708955832;-53.781955282627386
74640;goiania;GO;;;-16.663916999999945;-49.241766499999954
9071;santo andre;SP;;;-23.651624713572616;-46.548151575076446
29706;colatina;ES;;;-19.517450813882142;-40.64724417241739
37760;carvalhopolis;MG;;;-21.77601781170095;-45.84182978011214
36039;juiz de fora;MG;;;-21.78622775246268;-43.39130887130599
29985;sao joao do sobrado;ES;;;-18.323749867353527;-40.40506777298805
36886;muriae;MG;;;-21.131371560317195;-42.39574909877045
2338;sao paulo;SP;;;-23.47409516625309;-46.61820614556529
3950;sao paulo;SP;;;-23.59441643579253;-46.47993415674948
89750;peritiba;SC;;;-27.370514774407;-51.90160130155491
8152;sao paulo;SP;;;-23.51230673515488;-46.40716603503311
3823;sao paulo;SP;;;-23.48710697194245;-46.49404632430736
93334;novo hamburgo;RS;;;-29.699426612548717;-51.14372106653372
89850;quilombo;SC;;;-26.72665513003572;-52.71820465926768
41231;salvador;BA;;;-12.931709806568607;-38.46095617332256
37653;monte verde;MG;;;-22.857874902847943;-46.030466115308
29936;sao mateus;ES;;;-18.730462500000005;-39.84566399999999
65200;pinheiro;MA;;;-2.530881173782189;-45.099247633136194
2267;sao paulo;SP;;;-23.47643279877663;-46.598178216486815
37467;sao sebastiao do rio verde;MG;;;-22.217169344987628;-44.97931301193248
18060;sorocaba;SP;;;-23.492031736886148;-47.47300904079867
26221;nova iguacu;RJ;;;-22.763825251207155;-43.436790830412576
36512;tocantins;MG;;;-21.168374314444115;-43.03118284255877
13606;araras;SP;;;-22.355093829278463;-47.32579195272525
18023;sorocaba;SP;;;-23.510531622008717;-47.35567458852158
94460;viamao;RS;;;-30.114109861258587;-51.07733018429709
4303;sao paulo;SP;;;-23.625507339511103;-46.637947371362
3245;sao paulo;SP;;;-23.60644250291419;-46.53442576311386
64034;teresina;PI;;;-5.176495554903848;-42.78859627435691
4884;sao paulo;SP;;;-23.811537666922185;-46.72457953832883
8539;ferraz de vasconcelos;SP;;;-23.532825597030072;-46.37649204475186
67033;ananindeua;PA;;;-1.390752277394608;-48.4011306170385
72020;brasilia;DF;;;-15.847238675664972;-48.04420514010529
88906;ararangua;SC;;;-28.92148361900649;-49.45292490248774
3552;sao paulo;SP;;;-23.537099755756262;-46.502161255756256
68148;brasil novo;PA;;;-3.298516750610656;-52.54006417073773
55291;garanhuns;PE;;;-8.908919056350562;-36.48022108771418
74365;goiania;GO;;;-16.72140981378662;-49.31538951894815
45075;vitoria da conquista;BA;;;-14.83362613643365;-40.858744842705946
88940;timbe do sul;SC;;;-28.83322790191655;-49.84428167808824
5834;sao paulo;SP;;;-23.66952984179699;-46.755049185267424
5842;sao paulo;SP;;;-23.64926293144441;-46.74191755176293
8581;itaquaquecetuba;SP;;;-23.455647344535446;-46.35208081394391
8567;poa;SP;;;-23.55113488125493;-46.35151586881098
79826;dourados;MS;;;-22.220621083760488;-54.796047220026345
12212;sao jose dos campos;SP;;;-23.15960926262757;-45.90885480860288
3502;sao paulo;SP;;;-23.535900838738574;-46.53821868665241
14550;aramina;SP;;;-20.08452659658634;-47.79314080508277
13099;campinas;SP;;;-22.751112934264707;-47.0130120626473
5579;sao paulo;SP;;;-23.57017137445925;-46.71274395743208
58300;santa rita;PB;;;-7.1265034089987935;-34.9843490093104
2079;sao paulo;SP;;;-23.50036682653355;-46.60264059824574
3462;sao paulo;SP;;;-23.57408378351319;-46.52714389355992
68580;itupiranga;PA;;;-5.133022577140994;-49.32538237576181
68637;ipixuna do para;PA;;;-2.560721628548006;-47.49510234178207
5707;sao paulo;SP;;;-23.64358026840783;-46.73208462230973
36542;bras pires;MG;;;-20.85016069177208;-43.2466995477286
75460;neropolis;GO;;;-16.408651554066854;-49.214304
54460;jaboatao dos guararapes;PE;;;-8.158096966695249;-34.91654940852523
63540;varzea alegre;CE;;;-6.791794185919147;-39.30021891805819
2421;sao paulo;SP;;;-23.47426736081135;-46.63169094754457
98460;irai;RS;;;-27.19821574297093;-53.25564942287676
2019;sao paulo;SP;;;-23.498262;-46.62855053996195
94195;gravatai;RS;;;-29.957697068917305;-50.96320988067767
29302;cachoeiro de itapemirim;ES;;;-20.848315602744776;-41.12980028604675
74265;goiania;GO;;;-16.700375999999945;-49.29199549999996
35623;pocoes de paineiras;MG;;;-18.877925536018072;-45.41273035413269
3610;sao paulo;SP;;;-23.51784189286744;-46.53949229669916
72268;brasilia;DF;;;;
1124;sao paulo;SP;;;-23.527367392723217;-46.63188348903572
55825;paudalho;PE;;;-7.904779867143789;-35.174273038602806
39600;aracuai;MG;;;-16.847978985252265;-42.06897454424318
39495;montalvania;MG;;;-14.420259836143204;-44.362846415011575
7844;franco da rocha;SP;;;-23.30415863979565;-46.73596344032686
76825;porto velho;RO;;;-8.752279390994532;-63.85010689852725
78746;rondonopolis;MT;;;-16.467934999999954;-54.68458216899995
77803;araguaina;TO;;;-7.195989280673177;-48.21254008836878
56302;petrolina;PE;;;-9.397963645565287;-40.495597376074784
15540;alvares florence;SP;;;-20.320578992887047;-49.90769272970769
15790;rubineia;SP;;;-20.173642524708853;-51.00082322420964
13540;corumbatai;SP;;;-22.220859538586105;-47.62390765610621
79113;campo grande;MS;;;-20.439301495412373;-54.67081692215358
64058;teresina;PI;;;-5.059365714147;-42.75368208072386
56480;tacaratu;PE;;;-9.106289690475828;-38.149796602331584
96690;pantano grande;RS;;;-30.17449907684396;-52.32631963723812
70273;brasilia;DF;;;-15.823481279863822;-47.90585843438137
69095;manaus;AM;;;-3.015785514570951;-59.97761032944774
55180;jatauba;PE;;;-7.986264334236295;-36.498199409894745
83504;almirante tamandare;PR;;;-25.328459084107493;-49.2564525184661
3688;sao paulo;SP;;;-23.52665549125743;-46.483370916180974
78400;diamantino;MT;;;-14.398255299392998;-56.43550892176552
71910;brasilia;DF;;;-15.837416999999997;-48.020976000000005
4693;sao paulo;SP;;;-23.680178204541587;-46.69191023495291
5712;sao paulo;SP;;;-23.621218014623533;-46.730938112555634
25050;duque de caxias;RJ;;;-22.74908369187804;-43.30562478541481
6434;barueri;SP;;;-23.53558353710553;-46.88310044870239
86803;apucarana;PR;;;-23.52688188513449;-51.450321967080505
75190;leopoldo de bulhoes;GO;;;-16.623727111274967;-48.74197178681737
88915;maracana;SC;;;-28.86100263994921;-49.446676367068925
95535;terra de areia;RS;;;-29.57613305991566;-50.06257782797623
61809;pacatuba;CE;;;-3.9052822574765287;-38.59952721967252
55292;garanhuns;PE;;;-8.893590297258203;-36.49823874998716
68645;bonito;PA;;;-1.3628691822222825;-47.305548795627416
88050;florianopolis;SC;;;-27.541774322739933;-48.524876521904254
7866;franco da rocha;SP;;;-23.295096434365902;-46.708240939623
35104;sao vitor;MG;;;;
74850;goiania;GO;;;-16.727429643071382;-49.23664862704604
98270;pejucara;RS;;;-28.42424999999997;-53.65641999999997
1528;sao paulo;SP;;;-23.563268623088483;-46.62567806771887
2929;sao paulo;SP;;;-23.49086602208629;-46.706045409257214
37584;congonhal;MG;;;-22.15937587770692;-46.04402732344177
94455;viamao;RS;;;-30.097074815806867;-51.071084680720624
4651;sao paulo;SP;;;-23.659303243407013;-46.670443433666094
77305;conceicao do tocantins;TO;;;-12.215797939258335;-47.29364504987223
2345;sao paulo;SP;;;-23.46862347727612;-46.6163016434943
9629;sao bernardo do campo;SP;;;-23.655363443793654;-46.56736085593526
36071;juiz de fora;MG;;;-21.774629799712297;-43.32454521181547
